review.id,owner.id,created.on,noof.patches,last.updated.on,project,branch,submit.type,status,elapsed.time,noof.approvals,Sum of Approval.ReviewedStatus field,average.approval.score,noof.comments.on.this.review,comment.time.1,comment.time.2,comment.span.on.this.review,reviews.owned.by.owner,approvals.by.owner,noof.comments.by.owner,total.comments.owner,noof.reviews.merged.owner,avg.aprpoval.score.owner,reviews.owned.by.owner.merged,median.approval.score,noof.comments.by.nonowners,median.approval.score.owner,rsn.degree,rsn.betweenness,rsn.clustcoeff,rsn.closenesscentrality,rsn.eigencentrality,rsn.pagerank
9133,1000413,3/11/2009 22:17,1,3/12/2009 1:12,kernel/msm,refs/heads/android-msm-2.6.27,FAST_FORWARD_ONLY,merged,2.9167,3,2,0.6667,3,3/12/2009 1:12,3/11/2009 22:25,2.7833,9,233,1,666,8,1.1126,8,0,2,0,150,371.575,0.071351351,8.03E-05,0.114840381,0.000161935
9314,1001583,3/20/2009 8:18,1,3/20/2009 17:03,platform/dalvik,refs/heads/master,MERGE_ALWAYS,merged,8.75,4,4,1,6,3/20/2009 17:03,3/20/2009 9:01,8.0333,2,2,2,6,1,0,1,1,4,0,442,1049.5,0.062813657,8.09E-05,0.361715328,0.000490187
9324,1001002,3/20/2009 22:45,3,3/21/2009 1:22,kernel/msm,refs/heads/android-msm-2.6.27,FAST_FORWARD_ONLY,merged,2.6167,3,2,0.6667,8,3/21/2009 1:22,3/20/2009 22:48,2.5667,11,40,4,112,11,1.0968,11,0,4,1,356,993.0166667,0.049006538,8.05E-05,0.290939104,0.000415795
9356,1000660,3/21/2009 18:41,6,3/23/2009 19:41,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,48.9833,3,2,0.6667,18,3/23/2009 19:41,3/21/2009 18:43,48.95,52,1200,13,3410,44,0.353,44,0,5,0,160,876.6666667,0.083227848,8.21E-05,0.108204906,0.000169906
9371,1001002,3/24/2009 1:30,2,3/24/2009 16:12,kernel/msm,refs/heads/android-msm-2.6.27,FAST_FORWARD_ONLY,merged,14.7,3,2,0.6667,6,3/24/2009 16:12,3/24/2009 1:38,14.5667,11,40,3,112,11,1.0968,11,0,3,1,538,2855.373846,0.076013982,8.42E-05,0.424092602,0.000536693
9378,1000512,3/24/2009 22:43,3,3/25/2009 20:32,platform/build,refs/heads/master,MERGE_ALWAYS,merged,21.8167,3,2,0.6667,6,3/25/2009 20:32,3/24/2009 23:10,21.3667,5,3,2,12,2,0,2,0,4,0,450,3606,0.084761905,8.17E-05,0.420482784,0.000471853
9449,1000512,3/31/2009 20:51,1,8/28/2009 16:39,platform/external/skia,refs/heads/master,MERGE_ALWAYS,merged,3595.8,3,2,0.6667,6,8/28/2009 16:39,3/31/2009 20:53,3595.7667,5,3,2,12,2,0,2,0,4,0,234,488.8666667,0.090038314,7.91E-05,0.26174991,0.000241069
9489,1000706,4/6/2009 22:28,8,2/23/2010 21:46,platform/dalvik,refs/heads/master,MERGE_ALWAYS,merged,7751.3,6,2,2,48,2/23/2010 21:46,4/6/2009 23:25,7750.3333,8,10,14,54,6,0.5,6,0,34,0,678,3047,0.067165872,8.14E-05,0.606767303,0.000840072
9547,1001867,4/16/2009 10:46,1,9/9/2009 14:20,platform/external/wpa_supplicant,refs/heads/master,MERGE_ALWAYS,Abandoned,3507.5667,2,-2,-1,4,9/9/2009 14:20,8/28/2009 18:50,283.5,1,0,2,2,0,0,0,-1,2,0,562,4594.2,0.066319268,8.35E-05,0.494074021,0.000571136
9668,1000512,4/22/2009 13:58,1,9/11/2009 11:04,platform/external/opencore,refs/heads/master,MERGE_ALWAYS,Abandoned,3405.0833,3,2,0.6667,8,9/11/2009 11:04,4/22/2009 14:02,3405.0167,5,3,3,12,2,0,2,0,5,0,10,0,0.4,6.62E-05,0.016102799,5.73E-05
9680,1001002,4/24/2009 1:22,1,4/24/2009 1:30,kernel/msm,refs/heads/android-msm-2.6.29,FAST_FORWARD_ONLY,merged,0.1167,3,6,2,5,4/24/2009 1:30,4/24/2009 1:25,0.0667,11,40,2,112,11,1.0968,11,2,3,1,298,2906.15,0.086069291,8.41E-05,0.242996038,0.000294851
9683,1001918,4/24/2009 16:44,3,5/28/2009 5:23,platform/external/opencore,refs/heads/master,MERGE_ALWAYS,merged,804.65,4,4,1,14,5/28/2009 5:23,5/4/2009 21:44,559.65,1,1,4,4,1,1,1,1,10,1,370,2334.9,0.069095182,8.14E-05,0.307152655,0.000398536
9701,1001707,4/28/2009 17:38,1,5/7/2010 21:51,platform/dalvik,refs/heads/master,MERGE_ALWAYS,Abandoned,8980.2167,3,-1,-0.3333,8,5/7/2010 21:51,5/1/2009 17:57,8907.9,5,6,1,47,3,-0.5,3,0,7,0,306,1503,0.059253526,8.18E-05,0.253640639,0.000385693
9719,1001707,5/4/2009 18:33,3,1/13/2010 20:28,platform/dalvik,refs/heads/master,MERGE_ALWAYS,Abandoned,6097.9,5,2,0.4,14,1/13/2010 20:28,5/4/2009 19:28,6096.9833,5,6,4,47,3,-0.5,3,0,10,0,64,105,0.141129032,7.57E-05,0.063453344,9.66E-05
9745,1001956,5/5/2009 21:08,7,5/6/2009 21:46,kernel/common,refs/heads/android-goldfish-2.6.29,FAST_FORWARD_ONLY,merged,24.6167,3,2,0.6667,17,5/6/2009 21:46,5/5/2009 21:11,24.5667,1,3,6,11,1,0.5,1,0,11,0,422,2815.833333,0.045542767,8.06E-05,0.321160157,0.000436649
9761,1001977,5/7/2009 6:20,4,5/19/2010 18:24,platform/system/core,refs/heads/master,MERGE_ALWAYS,merged,9060.0667,4,4,1,14,5/19/2010 18:24,9/14/2009 15:44,5930.6667,1,1,6,6,1,1,1,1,8,1,156,383.5,0.013653014,7.22E-05,0.134943168,0.000174642
9770,1001923,5/7/2009 20:05,11,5/19/2009 7:39,kernel/common,refs/heads/android-2.6.29,FAST_FORWARD_ONLY,merged,275.55,3,2,0.6667,23,5/19/2009 7:39,5/7/2009 20:17,275.3667,6,17,11,40,5,0.2727,5,0,12,0,14,3,0.333333333,6.92E-05,0.011945926,5.90E-05
9779,1001872,5/8/2009 2:48,1,9/15/2009 1:26,platform/system/core,refs/heads/master,MERGE_ALWAYS,merged,3118.6167,2,3,1.5,4,9/15/2009 1:26,9/14/2009 15:56,9.4833,24,30,1,59,11,0,11,1.5,3,0,822,8887.238889,0.052768382,8.51E-05,0.703676598,0.000838145
9780,1001983,5/8/2009 3:29,3,11/5/2009 22:08,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,4362.65,6,4,0.8,8,11/5/2009 22:08,5/8/2009 10:30,4355.6333,1,1,2,2,1,0,1,0.5,6,0,316,244.8,0.05901798,8.25E-05,0.254463004,0.000315123
9817,1001902,5/9/2009 14:36,3,5/16/2009 0:55,kernel/omap,refs/heads/android-omap-2.6.29,FAST_FORWARD_ONLY,merged,154.3,2,2,1,8,5/16/2009 0:55,5/9/2009 14:44,154.1667,1,46,5,31,1,1.3,1,1,3,0,414,319.6428571,0.051498523,8.28E-05,0.388302011,0.000404015
9836,1001861,5/11/2009 22:57,2,8/12/2009 23:08,kernel/omap,refs/heads/android-omap-2.6.29,FAST_FORWARD_ONLY,Abandoned,2232.1667,3,-2,-0.6667,8,8/12/2009 23:08,5/18/2009 18:18,2068.8167,14,23,1,52,6,0.3889,6,-1,7,0,24,7,0,6.74E-05,0.025837069,6.74E-05
9839,1001861,5/12/2009 1:24,1,6/20/2012 13:55,kernel/omap,refs/heads/android-omap-2.6.29,FAST_FORWARD_ONLY,Abandoned,27252.5167,0,0,0,6,6/20/2012 13:55,5/12/2009 1:25,27252.5,14,23,3,52,6,0.3889,6,0,3,0,122,223.55,0.026229508,7.65E-05,0.102178658,0.000143735
9902,1001861,5/15/2009 0:17,3,6/10/2009 22:52,kernel/omap,refs/heads/android-omap-2.6.29,FAST_FORWARD_ONLY,merged,646.5667,5,2,0.4,11,6/10/2009 22:52,5/15/2009 0:19,646.5333,14,23,2,52,6,0.3889,6,0,9,0,148,552,0.062199185,7.80E-05,0.117359303,0.000161873
9989,1002035,5/19/2009 2:05,1,3/29/2010 22:06,platform/bionic,refs/heads/master,MERGE_ALWAYS,Abandoned,7556,3,1,0.3333,10,3/29/2010 22:06,5/19/2009 2:21,7555.7333,1,2,4,4,0,0,0,0,6,0,496,159.7972612,0.048778895,7.80E-05,0.494700117,0.000648023
9997,1001728,5/19/2009 11:56,3,9/15/2009 21:00,platform/packages/apps/Phone,refs/heads/donut,MERGE_ALWAYS,Abandoned,2865.0667,4,-2,-0.5,19,9/15/2009 21:00,5/21/2009 3:29,2825.5167,3,3,3,5,0,0,0,0,16,0,304,3568.583333,0.065702335,8.37E-05,0.258529515,0.000300327
9998,1001728,5/19/2009 11:56,2,9/15/2009 21:01,platform/packages/apps/Settings,refs/heads/donut,MERGE_ALWAYS,Abandoned,2865.0667,3,-2,-0.6667,5,9/15/2009 21:01,5/21/2009 3:30,2825.5,3,3,1,5,0,0,0,0,4,0,468,2075,0.052859396,8.26E-05,0.362068027,0.000525455
9999,1001728,5/19/2009 11:56,2,9/15/2009 20:56,platform/packages/providers/MediaProvider,refs/heads/donut,MERGE_ALWAYS,Abandoned,2864.9833,3,-2,-0.6667,7,9/15/2009 20:56,5/21/2009 3:31,2825.4,3,3,1,5,0,0,0,0,6,0,40,231.8535354,0.015789474,6.99E-05,0.033490106,7.58E-05
10006,1001118,5/19/2009 21:07,1,3/19/2010 21:00,kernel/msm,refs/heads/android-msm-2.6.29,FAST_FORWARD_ONLY,Abandoned,7295.8667,2,0,0,3,3/19/2010 21:00,5/20/2009 1:53,7291.1,13,81,1,184,10,1.2,10,0,2,0,300,143,0.047248322,7.91E-05,0.241940258,0.000354844
10014,1002068,5/20/2009 9:54,2,6/8/2009 2:01,platform/external/opencore,refs/heads/master,MERGE_ALWAYS,merged,448.1167,4,3,0.75,11,6/8/2009 2:01,5/20/2009 10:04,447.9333,45,48,2,135,37,0.0571,37,0.5,9,0,464,1599.458333,0.061501717,8.21E-05,0.408799396,0.000507416
10015,1002068,5/20/2009 9:54,2,6/8/2009 2:02,platform/external/opencore,refs/heads/master,MERGE_ALWAYS,merged,448.1333,4,3,0.75,10,6/8/2009 2:02,5/20/2009 13:20,444.7,45,48,2,135,37,0.0571,37,0.5,8,0,164,820.8333333,0.05992171,7.87E-05,0.177818585,0.000175943
10016,1002068,5/20/2009 9:54,2,6/8/2009 2:23,platform/external/opencore,refs/heads/master,MERGE_ALWAYS,merged,448.4833,4,3,0.75,6,6/8/2009 2:23,5/20/2009 17:01,441.3667,45,48,1,135,37,0.0571,37,0.5,5,0,82,362.8666508,0.124390244,7.97E-05,0.069361764,0.000106275
10017,1002068,5/20/2009 9:54,2,6/8/2009 2:32,platform/external/opencore,refs/heads/master,MERGE_ALWAYS,merged,448.6333,4,3,0.75,7,6/8/2009 2:32,5/20/2009 17:21,441.1833,45,48,1,135,37,0.0571,37,0.5,6,0,496,154.2972612,0.048778895,7.80E-05,0.494700117,0.000648023
10018,1002068,5/20/2009 9:54,2,6/8/2009 2:46,platform/external/opencore,refs/heads/master,MERGE_ALWAYS,merged,448.8667,4,3,0.75,6,6/8/2009 2:46,5/20/2009 17:23,441.3833,45,48,1,135,37,0.0571,37,0.5,5,0,102,183.65,0.097254902,7.83E-05,0.092657889,0.000130783
10027,1002077,5/21/2009 2:33,2,5/21/2009 19:02,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,16.4667,3,3,1,6,5/21/2009 19:02,5/21/2009 2:46,16.25,1,1,1,1,1,0,1,1,5,0,44,62.25,0.077922078,7.01E-05,0.036440433,8.19E-05
10045,1001174,5/21/2009 23:23,1,5/27/2009 15:32,kernel/common,refs/heads/android-2.6.29,FAST_FORWARD_ONLY,merged,136.15,5,5,1,9,5/27/2009 15:32,5/22/2009 0:36,134.9167,20,53,3,91,18,0.5714,18,1,6,0,270,922.45,0.079270315,7.89E-05,0.245455505,0.000278046
10057,1001707,5/26/2009 17:52,3,8/7/2009 23:43,platform/bionic,refs/heads/master,MERGE_ALWAYS,merged,1757.8333,5,4,0.8,23,8/7/2009 23:43,6/1/2009 23:09,1608.55,5,6,10,47,3,-0.5,3,1,13,0,620,67.22727273,0.047103038,8.01E-05,0.686092457,0.000756711
10058,1001707,5/26/2009 17:52,5,8/7/2009 23:38,platform/dalvik,refs/heads/master,MERGE_ALWAYS,merged,1757.75,4,2,2,32,8/7/2009 23:38,5/26/2009 18:10,1757.45,5,6,15,47,3,-0.5,3,0,17,0,430,2873.5,0.089502282,8.35E-05,0.353028355,0.000419364
10065,1001872,5/27/2009 7:56,3,4/5/2010 15:11,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,7519.25,5,2,2,11,4/5/2010 15:11,9/9/2009 1:52,5005.3167,24,30,1,59,11,0,11,0,10,0,4,0,1,6.65E-05,0.004677903,5.19E-05
10066,1001872,5/27/2009 8:09,4,6/11/2010 17:33,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,9129.4,6,4,0.8,23,6/11/2010 17:33,9/9/2009 1:54,6615.6333,24,30,1,59,11,0,11,0.5,22,0,188,993.4,0.075726378,8.29E-05,0.141221025,0.000185166
10067,1002010,5/27/2009 10:35,3,3/17/2010 0:18,platform/prebuilt,refs/heads/master,MERGE_ALWAYS,merged,7045.7167,4,2,0.5,16,3/17/2010 0:18,7/30/2009 16:59,5503.3167,1,1,2,2,1,0,1,0,14,0,202,967.25,0.06970297,7.89E-05,0.171551936,0.000211781
10119,1000866,5/28/2009 5:26,2,5/29/2009 0:41,kernel/msm,refs/heads/android-msm-2.6.29,FAST_FORWARD_ONLY,merged,19.25,3,2,0.6667,13,5/29/2009 0:41,5/28/2009 6:21,18.3333,13,65,4,223,6,1.2564,6,0,9,0,126,74,0.053251408,7.91E-05,0.093606358,0.000143906
10154,1000205,5/30/2009 0:11,1,6/1/2009 22:48,kernel/common,refs/heads/android-2.6.29,FAST_FORWARD_ONLY,merged,70.6167,3,4,1.3333,4,6/1/2009 22:48,5/30/2009 0:48,69.9833,10,80,2,252,10,0.3158,10,2,2,0,672,9183.1,0.053695807,8.60E-05,0.508928503,0.000698143
10168,1001861,6/1/2009 21:38,6,6/5/2009 18:52,kernel/omap,refs/heads/android-omap-2.6.29,FAST_FORWARD_ONLY,merged,93.2167,4,2,0.5,13,6/5/2009 18:52,6/1/2009 21:43,93.1333,14,23,5,52,6,0.3889,6,0,8,0,216,465,0.056420907,7.77E-05,0.19710173,0.000254171
10223,1001942,6/2/2009 6:48,2,6/12/2009 0:00,kernel/msm,refs/heads/android-msm-2.6.29,FAST_FORWARD_ONLY,merged,233.2,4,2,0.5,6,6/12/2009 0:00,6/9/2009 3:03,68.95,1,2,1,3,1,0,1,0,5,0,14,2,0.476190476,7.01E-05,0.015398953,5.93E-05
10240,1001777,6/3/2009 2:11,8,6/8/2009 2:11,platform/packages/apps/Mms,refs/heads/master,MERGE_ALWAYS,Abandoned,119.9833,5,2,0.4,35,6/8/2009 2:11,6/3/2009 2:30,119.6667,1,1,12,12,0,1,0,0,23,1,530,6611.402778,0.063693539,8.32E-05,0.415870215,0.000580969
10251,1001115,6/3/2009 10:22,3,8/21/2009 18:09,platform/hardware/libhardware_legacy,refs/heads/master,MERGE_ALWAYS,merged,1903.7833,4,2,2,12,8/21/2009 18:09,6/3/2009 14:39,1899.5,1,1,4,4,1,0,1,0,8,0,370,2488.466667,0.06827262,8.17E-05,0.322094691,0.000364018
10274,1001446,6/4/2009 21:01,1,8/21/2009 13:23,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,1864.3667,3,2,0.6667,7,8/21/2009 13:23,6/4/2009 21:02,1864.35,5,24,4,47,4,0.5455,4,0,3,1,8,13,0,6.58E-05,0.006486179,5.46E-05
10288,1000748,6/7/2009 19:13,8,7/15/2010 16:40,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,9669.45,6,3,1,30,7/15/2010 16:40,6/7/2009 19:16,9669.4,13,28,6,78,8,0.625,8,0,24,0,104,45,0.031674208,7.44E-05,0.106392792,0.000141494
10314,1000748,6/9/2009 17:09,2,6/9/2009 19:44,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,2.5833,4,4,1,8,6/9/2009 19:44,6/9/2009 18:08,1.5833,13,28,1,78,8,0.625,8,1,7,0,38,62,0.16374269,7.31E-05,0.036293001,7.64E-05
10386,1002093,6/15/2009 2:50,1,8/22/2009 4:52,platform/external/opencore,refs/heads/master,MERGE_ALWAYS,Abandoned,1634.0167,2,3,1.5,6,8/22/2009 4:52,6/16/2009 20:43,1592.1333,4,5,2,7,0,0,0,1.5,4,0,418,1358.666667,0.085388296,8.44E-05,0.410601459,0.000415448
10443,1001923,6/17/2009 2:44,2,6/22/2009 22:21,kernel/common,refs/heads/android-2.6.29,FAST_FORWARD_ONLY,merged,139.6,3,2,0.6667,9,6/22/2009 22:21,6/17/2009 7:34,134.7667,6,17,2,40,5,0.2727,5,0,7,0,460,3562.732179,0.072982723,8.38E-05,0.418612948,0.000438138
10444,1001893,6/17/2009 2:52,4,11/5/2010 6:05,platform/build,refs/heads/master,MERGE_ALWAYS,Abandoned,12147.2,2,1,0.5,18,11/5/2010 6:05,9/15/2009 17:46,9972.3,12,14,4,48,9,0.0909,9,0.5,14,0,190,1870.333333,0.074132139,8.20E-05,0.156602632,0.000188248
10445,1001893,6/17/2009 2:55,2,9/17/2009 21:04,platform/system/core,refs/heads/master,MERGE_ALWAYS,merged,2226.1333,5,4,0.8,10,9/17/2009 21:04,7/30/2009 16:25,1180.65,12,14,1,48,9,0.0909,9,1,9,0,620,58.72727273,0.047103038,8.01E-05,0.686092457,0.000756711
10448,1002214,6/17/2009 8:20,1,6/18/2009 3:58,kernel/omap,refs/heads/android-omap-2.6.29,FAST_FORWARD_ONLY,Abandoned,19.6333,3,0,0,6,6/18/2009 3:58,6/17/2009 15:00,12.95,2,2,1,4,0,0,0,0,5,0,288,2803.791667,0.050602176,8.40E-05,0.174423323,0.000274475
10449,1001940,6/17/2009 20:56,2,6/20/2012 14:07,kernel/omap,refs/heads/android-omap-2.6.29,FAST_FORWARD_ONLY,Abandoned,26369.1667,0,0,0,7,6/20/2012 14:07,6/19/2009 21:24,26320.7,1,0,1,1,0,0,0,0,6,0,474,1633.5,0.048845026,8.35E-05,0.365429304,0.00048692
10461,1001923,6/18/2009 23:18,4,6/30/2009 4:10,kernel/common,refs/heads/android-2.6.29,FAST_FORWARD_ONLY,merged,268.85,3,2,0.6667,15,6/30/2009 4:10,6/18/2009 23:59,268.1667,6,17,6,40,5,0.2727,5,0,9,0,538,1146.25,0.049686512,8.33E-05,0.435169526,0.000593708
10463,1000414,6/18/2009 23:30,2,6/19/2009 0:01,kernel/common,refs/heads/android-2.6.29,FAST_FORWARD_ONLY,merged,0.5,3,3,1,6,6/19/2009 0:01,6/18/2009 23:44,0.2833,10,32,3,76,9,0.4231,9,1,3,0,492,5288.75,0.054886345,8.54E-05,0.413980889,0.000453757
10471,1001595,6/19/2009 17:30,3,6/24/2009 5:12,kernel/omap,refs/heads/android-omap-2.6.29,FAST_FORWARD_ONLY,merged,107.6833,6,2,0.3333,14,6/24/2009 5:12,6/19/2009 19:06,106.1,1,2,3,4,1,0.5,1,0,11,0.5,212,905.75,0.089308176,8.25E-05,0.194589489,0.000215992
10473,1001446,6/19/2009 21:10,2,9/16/2009 22:13,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,2137.0333,3,2,2,7,9/16/2009 22:13,6/19/2009 21:44,2136.4833,5,24,1,47,4,0.5455,4,0,6,1,556,2035.058621,0.056515077,8.41E-05,0.459842775,0.000611008
10481,1001446,6/21/2009 22:28,2,9/16/2009 22:24,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,2087.9167,3,2,2,6,9/16/2009 22:24,6/22/2009 14:25,2071.9667,5,24,1,47,4,0.5455,4,0,5,1,168,643,0.139414802,7.86E-05,0.157147597,0.000187706
10484,1002171,6/22/2009 19:38,2,6/24/2009 15:10,kernel/omap,refs/heads/android-omap-2.6.29,FAST_FORWARD_ONLY,Abandoned,43.5333,5,-2,-0.4,17,6/24/2009 15:10,6/22/2009 19:47,43.3833,5,4,2,10,0,0,0,0,15,0,180,966.1666667,0.056429463,7.90E-05,0.143987488,0.000206302
10490,1001525,6/23/2009 17:25,3,6/24/2009 15:34,kernel/common,refs/heads/android-2.6.29,FAST_FORWARD_ONLY,merged,22.15,6,4,0.6667,15,6/24/2009 15:34,6/23/2009 17:28,22.0833,1,33,6,87,1,1.037,1,0.5,9,1,692,5617.416667,0.063952417,8.41E-05,0.510284112,0.000774062
10510,1001064,6/25/2009 21:47,4,7/20/2009 19:54,platform/external/opencore,refs/heads/master,MERGE_ALWAYS,merged,598.1167,3,3,1,9,7/20/2009 19:54,6/30/2009 22:45,477.1333,3,3,4,21,1,0,1,1,5,0,484,3204,0.075580398,8.47E-05,0.390789514,0.000484404
10526,1002063,6/30/2009 15:24,1,7/3/2009 22:35,kernel/omap,refs/heads/android-omap-2.6.29,FAST_FORWARD_ONLY,Abandoned,79.1833,3,0,0,7,7/3/2009 22:35,7/1/2009 1:26,69.1333,3,1,4,8,0,0,0,0,3,0,24,2,0.287878788,6.97E-05,0.021819822,6.69E-05
10527,1002063,6/30/2009 16:37,1,6/20/2012 14:10,kernel/omap,refs/heads/android-omap-2.6.29,FAST_FORWARD_ONLY,Abandoned,26061.5333,0,0,0,7,6/20/2012 14:10,7/1/2009 1:08,26053.0167,3,1,3,8,0,0,0,0,4,0,574,4841.083333,0.087912088,8.44E-05,0.490896954,0.000574988
10536,1001893,7/1/2009 5:53,2,11/4/2009 21:26,platform/bionic,refs/heads/master,MERGE_ALWAYS,merged,3039.5333,3,2,0.6667,9,11/4/2009 21:26,7/30/2009 16:38,2332.8,12,14,1,48,9,0.0909,9,0,8,0,128,731,0.098214286,8.08E-05,0.113802137,0.000136376
10537,1001893,7/1/2009 6:32,2,11/9/2009 23:21,platform/bionic,refs/heads/master,MERGE_ALWAYS,merged,3160.8,3,2,1,9,11/9/2009 23:21,7/30/2009 16:43,2454.6167,12,14,3,48,9,0.0909,9,0,6,0,620,59.22727273,0.047103038,8.01E-05,0.686092457,0.000756711
10538,1001893,7/1/2009 6:38,1,9/21/2009 6:39,platform/bionic,refs/heads/master,MERGE_ALWAYS,merged,1968,3,2,0.6667,12,9/21/2009 6:39,7/30/2009 16:46,1261.8833,12,14,3,48,9,0.0909,9,0,9,0,194,1528.333333,0.057345361,8.33E-05,0.145909217,0.00018994
10540,1001893,7/1/2009 6:50,3,4/29/2010 15:01,platform/bionic,refs/heads/master,MERGE_ALWAYS,merged,7256.1833,3,2,0.6667,12,4/29/2010 15:01,9/15/2009 21:54,5417.1167,12,14,5,48,9,0.0909,9,0,7,0,182,2978.583333,0.084004884,8.17E-05,0.143374699,0.000181751
10541,1001893,7/1/2009 6:54,2,9/15/2009 23:53,platform/bionic,refs/heads/master,MERGE_ALWAYS,merged,1840.9833,3,2,0.6667,7,9/15/2009 23:53,7/30/2009 16:55,1134.95,12,14,2,48,9,0.0909,9,0,5,0,594,1521.059524,0.052529803,8.32E-05,0.599558317,0.000650329
10542,1001893,7/1/2009 6:57,2,9/15/2009 23:53,platform/bionic,refs/heads/master,MERGE_ALWAYS,merged,1840.9167,3,2,0.6667,9,9/15/2009 23:53,7/30/2009 16:54,1134.9667,12,14,4,48,9,0.0909,9,0,5,0,620,61.72727273,0.047103038,8.01E-05,0.686092457,0.000756711
10543,1001893,7/1/2009 6:58,4,11/6/2009 18:12,platform/bionic,refs/heads/master,MERGE_ALWAYS,merged,3083.2333,3,2,1,26,11/6/2009 18:12,7/30/2009 16:04,2378.1333,12,14,8,48,9,0.0909,9,0,18,0,498,2380.011905,0.062670035,8.41E-05,0.458372416,0.000471711
10544,1001893,7/1/2009 7:05,2,9/2/2009 16:51,platform/external/elfutils,refs/heads/master,MERGE_ALWAYS,merged,1521.75,3,3,1,10,9/2/2009 16:51,7/30/2009 16:55,815.9167,12,14,4,48,9,0.0909,9,1,6,0,422,669.5952381,0.051726473,8.31E-05,0.39452728,0.000409472
10546,1001893,7/1/2009 7:12,2,11/8/2009 20:09,platform/external/webkit,refs/heads/master,MERGE_ALWAYS,Abandoned,3132.95,4,-1,-0.25,10,11/8/2009 20:09,7/30/2009 16:56,2427.2,12,14,2,48,9,0.0909,9,0,8,0,570,1568.75,0.051914999,8.37E-05,0.565188777,0.000609543
10575,1002263,7/2/2009 10:44,2,4/6/2010 7:03,platform/packages/apps/Email,refs/heads/master,MERGE_ALWAYS,Abandoned,6668.3167,3,-2,-0.6667,10,4/6/2010 7:03,7/2/2009 13:00,6666.05,1,1,3,3,0,0,0,0,7,0,140,56,0.068322981,7.43E-05,0.129645275,0.00018116
10597,1002063,7/4/2009 2:58,1,6/20/2012 14:10,kernel/omap,refs/heads/android-omap-2.6.29,FAST_FORWARD_ONLY,Abandoned,25979.2,0,0,0,3,6/20/2012 14:10,7/4/2009 3:02,25979.1333,3,1,1,8,0,0,0,0,2,0,336,3136.016667,0.067650413,8.43E-05,0.242478493,0.0003248
10623,1000676,7/7/2009 18:01,2,5/13/2010 22:55,platform/build,refs/heads/master,MERGE_ALWAYS,Abandoned,7444.8833,2,-1,-1,7,5/13/2010 22:55,7/8/2009 16:58,7421.9333,5,5,1,9,2,0,2,-0.5,6,0,196,436,0.071954555,7.78E-05,0.174453995,0.000217092
10635,1001707,7/8/2009 17:03,5,8/27/2009 18:40,platform/dalvik,refs/heads/master,MERGE_ALWAYS,merged,1201.6167,3,2,1,20,8/27/2009 18:40,7/8/2009 17:08,1201.5333,5,6,11,47,3,-0.5,3,0,9,0,216,307,0.062478366,7.56E-05,0.157027032,0.000252188
10640,1002214,7/9/2009 5:46,1,7/23/2009 5:04,kernel/omap,refs/heads/android-omap-2.6.29,FAST_FORWARD_ONLY,Abandoned,335.2833,4,1,0.25,4,7/23/2009 5:04,7/10/2009 19:21,297.7167,2,2,2,4,0,0,0,0,2,0,340,442.4833333,0.04775496,8.18E-05,0.279893183,0.000347805
10649,1002171,7/9/2009 22:37,1,5/23/2012 15:12,kernel/omap,refs/heads/android-omap-2.6.29,FAST_FORWARD_ONLY,Abandoned,25168.5667,6,0,0,9,5/23/2012 15:12,7/9/2009 22:41,25168.5,5,4,1,10,0,0,0,0,8,0,448,4679.442157,0.048366432,8.31E-05,0.358551382,0.000464741
10659,1000748,7/13/2009 4:56,2,9/15/2009 17:55,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,1548.9667,5,3,1,7,9/15/2009 17:55,7/19/2009 7:42,1402.2,13,28,1,78,8,0.625,8,0,6,0,318,2485.5,0.077223151,8.43E-05,0.25575084,0.000318375
10664,1001861,7/13/2009 16:03,3,7/21/2009 18:36,kernel/omap,refs/heads/android-omap-2.6.29,FAST_FORWARD_ONLY,merged,194.55,3,2,0.6667,9,7/21/2009 18:36,7/13/2009 16:05,194.5,14,23,2,52,6,0.3889,6,0,7,0,88,218.5,0.041226216,7.26E-05,0.085474933,0.000116155
10665,1002107,7/13/2009 16:22,2,7/24/2009 21:27,kernel/omap,refs/heads/android-omap-2.6.29,FAST_FORWARD_ONLY,merged,269.0833,4,2,0.5,5,7/24/2009 21:27,7/13/2009 16:28,268.9833,4,4,1,5,2,0,2,0,4,0,250,1014.413889,0.068129032,7.66E-05,0.247669106,0.000241288
10666,1002107,7/13/2009 16:22,2,6/20/2012 14:06,kernel/omap,refs/heads/android-omap-2.6.29,FAST_FORWARD_ONLY,Abandoned,25749.7333,0,0,0,5,6/20/2012 14:06,7/13/2009 16:30,25749.5833,4,4,2,5,2,0,2,0,3,0,134,595.1357143,0.093622795,7.98E-05,0.111054976,0.000152933
